index,exactmw,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi
0,79.93777554,79.865,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.6832508230603467,0.0,0.0,0.0,1.3164965809277263,0.4082482904638631,0.0,0.0,0.0,0.31428571428571445,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
0,87.068413908,87.12199999999999,2.0,0.0,0.0,0.0,1.0,6.0,15.0,2.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.75543314126651,20.310000000000002,0.09450000000000003,24.36799999999999,4.355461885963821,1.8221581339818265,0.6297877813350133,0.6297877813350133,0.0,4.355461885963821,1.8221581339818265,0.6297877813350133,0.6297877813350133,0.0,-0.53,5.469999999999999,1.798837033645378,1.7581844380403455,1.6399397623400358
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,46.041864812,46.069,1.0,1.0,0.0,1.0,1.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.89842689442217,20.23,-0.0014000000000000123,12.759800000000002,2.1543203766865053,1.0233345472033855,0.0,0.0,0.0,2.1543203766865053,1.0233345472033855,0.0,0.0,0.0,-0.04,2.9600000000000004,1.96,1.9600000000000033,1.9338666666666668
0,106.905097,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.30151134457776363,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.09113693324219628,2.143768512189564,0.1586019357721338
0,46.041864812,46.069,1.0,1.0,0.0,1.0,1.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.89842689442217,20.23,-0.0014000000000000123,12.759800000000002,2.1543203766865053,1.0233345472033855,0.0,0.0,0.0,2.1543203766865053,1.0233345472033855,0.0,0.0,0.0,-0.04,2.9600000000000004,1.96,1.9600000000000033,1.9338666666666668
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17.026549096,17.031,1.0,3.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.50422812385033,35.0,0.16199999999999998,5.0221,0.7071067811865475,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,-0.04,0.9600000000000016,-27.040000000000028,-104.0400000000001,-25.958400000000072
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59.966755770000006,60.084,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.0,0.0,0.0,1.3164965809277263,0.4082482904638631,0.0,0.0,0.0,-0.18311688311688312,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.7059824590993413
0,100.12520051199999,100.205,0.0,0.0,4.0,0.0,0.0,7.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.92890371420919,0.0,2.976700000000002,34.432999999999986,5.535533905932738,3.414213562373095,1.2071067811865472,1.2071067811865472,0.6767766952966366,5.535533905932738,3.414213562373095,1.2071067811865472,1.2071067811865472,0.6767766952966366,0.0,7.0,6.0,6.0,6.0
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,360.15728848799995,360.406,6.0,1.0,1.0,1.0,6.0,26.0,50.0,6.0,0.0,0.85,7.0,0.0,7.0,5.0,4.0,0.0,3.0,4.0,2.0,0.0,9.0,0.0,151.35266686474355,84.12,1.1030999999999997,87.08980000000004,15.28098378770322,9.949193232866817,9.09969145230281,9.09969145230281,7.702878049407073,15.28098378770322,9.949193232866817,9.09969145230281,9.09969145230281,7.702878049407073,-0.9500000000000002,15.02846701984488,3.79186172631779,1.142297319232354,2.1917641883761148
0,59.966755770000006,60.084,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.0,0.0,0.0,1.3164965809277263,0.4082482904638631,0.0,0.0,0.0,-0.18311688311688312,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.7059824590993413
0,106.07825032,106.16799999999999,0.0,0.0,0.0,0.0,0.0,8.0,18.0,0.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.16128734829017,0.0,2.30344,35.916,5.309401076758504,2.821367205045919,1.2182335127930843,1.2182335127930843,0.63689453417432,5.309401076758504,2.821367205045919,1.2182335127930843,1.2182335127930843,0.63689453417432,-0.78,5.358504155124653,1.9937447122872558,1.0935372033822537,1.335436165631133
0,72.057514876,72.107,1.0,0.0,0.0,0.0,1.0,5.0,13.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,31.941791446997026,9.23,0.7968,20.052999999999997,3.236675415210053,2.0773502691896253,0.8273502691896256,0.8273502691896256,0.5103103630798287,3.236675415210053,2.0773502691896253,0.8273502691896256,0.8273502691896256,0.5103103630798287,-0.04,3.1616129032258065,1.4103121748178982,0.6183636836628511,0.8917722338961432
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,98.07316494,98.14500000000001,1.0,0.0,0.0,0.0,1.0,7.0,17.0,1.0,0.0,0.8333333333333334,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.719652546327126,17.07,1.5196,28.091999999999985,4.443782196396601,2.9112309264184786,1.4112309264184788,1.4112309264184788,0.9461142625940431,4.443782196396601,2.9112309264184786,1.4112309264184788,1.4112309264184788,0.9461142625940431,-0.33,4.8199250374812594,2.101967961325131,1.298148750019123,1.4473325721106343
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,151.89202394,150.709,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.81733190103448,34.14,-0.6184000000000001,7.126999999999999,4.17059854717741,2.7386127875258306,0.0,0.0,0.0,1.3164965809277263,0.4082482904638631,0.0,0.0,0.0,0.3987012987012987,3.3987012987012992,2.3987012987012983,2.3987012987012992,2.717489739697532
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,86.109550448,86.178,0.0,0.0,3.0,0.0,0.0,6.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.563961599812586,0.0,2.5866000000000007,29.81599999999998,4.82842712474619,2.914213562373095,0.9571067811865472,0.9571067811865472,0.49999999999999983,4.82842712474619,2.914213562373095,0.9571067811865472,0.9571067811865472,0.49999999999999983,0.0,6.0,5.0,4.0,5.0
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,72.057514876,72.107,1.0,0.0,0.0,0.0,1.0,5.0,13.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,31.941791446997026,9.23,0.7968,20.052999999999997,3.236675415210053,2.0773502691896253,0.8273502691896256,0.8273502691896256,0.5103103630798287,3.236675415210053,2.0773502691896253,0.8273502691896256,0.8273502691896256,0.5103103630798287,-0.04,3.1616129032258065,1.4103121748178982,0.6183636836628511,0.8917722338961432
0,92.062600256,92.14099999999999,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.79634523389357,0.0,1.99502,31.17899999999999,4.386751345948129,2.4106836025229597,0.9404557350153064,0.9404557350153064,0.5343778974176118,4.386751345948129,2.4106836025229597,0.9404557350153064,0.9404557350153064,0.5343778974176118,-0.78,4.380771704180065,1.7832860398554335,1.0382641324115067,1.1160241462654295
0,83.953355424,84.93299999999999,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3457834815929,0.0,1.4215,16.573,2.974893619241911,1.6035674514745462,0.0,0.0,0.0,1.463035727205002,0.5345224838248487,0.0,0.0,0.0,0.58,3.5799999999999996,2.58,2.580000000000001,3.0787999999999998
0,331.13321965599994,331.34700000000004,6.0,2.0,3.0,2.0,5.0,24.0,42.0,7.0,0.0,0.4117647058823529,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,137.04307093590964,74.57,1.5833,88.47900000000006,13.088143604314618,8.13388326683475,4.729110360732636,4.729110360732636,3.3138575734326077,13.088143604314618,8.13388326683475,4.729110360732636,4.729110360732636,3.3138575734326077,-2.41,15.137295119421712,5.592172599010578,2.4478616810646066,3.5270986245819436
0,92.062600256,92.14099999999999,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.79634523389357,0.0,1.99502,31.17899999999999,4.386751345948129,2.4106836025229597,0.9404557350153064,0.9404557350153064,0.5343778974176118,4.386751345948129,2.4106836025229597,0.9404557350153064,0.9404557350153064,0.5343778974176118,-0.78,4.380771704180065,1.7832860398554335,1.0382641324115067,1.1160241462654295
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,118.02660867200001,118.088,4.0,2.0,3.0,2.0,2.0,8.0,14.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.74558907549893,74.6,-0.06419999999999987,24.505599999999994,4.125137334300737,2.0625686671503685,0.5527309429819104,0.5527309429819104,0.2138654714909552,4.125137334300737,2.0625686671503685,0.5527309429819104,0.5527309429819104,0.2138654714909552,-1.06,6.9399999999999995,3.009687481832753,4.939999999999998,2.610903890489913
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,212.25040102399998,212.42099999999994,0.0,0.0,12.0,0.0,0.0,15.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.84844062938208,0.0,6.097500000000006,71.36900000000007,11.192388155425121,7.414213562373094,3.207106781186547,3.207106781186547,2.0909902576697306,11.192388155425121,7.414213562373094,3.207106781186547,3.207106781186547,2.0909902576697306,0.0,15.0,14.0,14.0,14.0
0,266.06511942000003,266.213,9.0,2.0,6.0,2.0,8.0,19.0,29.0,9.0,0.0,0.3,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,105.40819935549857,127.16999999999999,-1.6064999999999992,61.27250000000001,9.593055940179589,5.280366996794757,2.4159086423004137,2.4159086423004137,1.5270676973294701,9.593055940179589,5.280366996794757,2.4159086423004137,2.4159086423004137,1.5270676973294701,-2.39,13.051388775220314,5.5014872085806354,2.413881547646825,3.7790551790046023
0,18.010564684,18.015,1.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.84923118831809,31.5,-0.8247,3.6138,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.04,0.9600000000000016,-27.040000000000028,-104.0400000000001,-25.958400000000072
0,70.07825032,70.135,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.19318833188676,0.0,1.9505000000000001,23.084999999999994,3.5355339059327373,2.4999999999999996,1.2499999999999996,1.2499999999999996,0.883883476483184,3.5355339059327373,2.4999999999999996,1.2499999999999996,1.2499999999999996,0.883883476483184,0.0,3.2,1.44,0.64,0.9216
0,153.042593084,153.137,4.0,1.0,1.0,1.0,3.0,11.0,18.0,4.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.243554708589386,63.37,1.6088199999999997,39.49820000000002,5.94297457949652,3.0503958388826544,1.327612510627885,1.327612510627885,0.7797017511949506,5.94297457949652,3.0503958388826544,1.327612510627885,1.327612510627885,0.7797017511949506,-1.5799999999999998,7.52615711252654,2.5740375043587767,1.4595312570970036,1.761146424667261
0,93.057849224,93.12899999999999,1.0,2.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.771293816509676,26.02,1.2688000000000001,30.8544,3.9641016151377544,2.1993587371177727,0.7995724914118484,0.7995724914118484,0.4530389187988476,3.9641016151377544,2.1993587371177727,0.7995724914118484,0.7995724914118484,0.4530389187988476,-0.9800000000000001,4.18611295681063,1.6461962159398054,0.9290591797144502,0.9844519012854642
0,177.89206541982003,175.59699999999998,3.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.97061722181039,63.19,-2.8775999999999997,6.440499999999999,3.96335765891742,3.3541019662496856,0.0,0.0,0.0,1.6329931618554523,0.5000000000000001,0.0,0.0,0.0,0.5096103896103894,4.50961038961039,1.7945423019845756,22.022139471732398,2.023171652406247
0,403.11682064400014,403.3940000000001,8.0,0.0,7.0,0.0,8.0,30.0,47.0,8.0,0.0,0.09090909090909091,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,172.49321984725344,103.56,4.093180000000004,106.78100000000003,16.233735199905077,8.734887827622781,3.8717083022884946,3.8717083022884946,2.5353048236785156,16.233735199905077,8.734887827622781,3.8717083022884946,3.8717083022884946,2.5353048236785156,-4.379999999999999,20.35672332854961,9.705328790860563,4.716510578194279,6.585623100271846
0,1.007825032,1.008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.853276129399244,0.0,0.1125,1.112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,62.036779432,62.068000000000005,2.0,2.0,1.0,2.0,2.0,4.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.69266064661818,40.46,-1.0290000000000001,14.171600000000002,2.3086407533730107,1.1324555320336755,0.09999999999999996,0.09999999999999996,0.0,2.3086407533730107,1.1324555320336755,0.09999999999999996,0.09999999999999996,0.0,-0.08,3.9200000000000004,2.92,1.9199999999999995,2.8616
0,177.89206541982003,175.59699999999998,3.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.97061722181039,63.19,-2.8775999999999997,6.440499999999999,3.96335765891742,3.3541019662496856,0.0,0.0,0.0,1.6329931618554523,0.5000000000000001,0.0,0.0,0.0,0.5096103896103894,4.50961038961039,1.7945423019845756,22.022139471732398,2.023171652406247
0,62.036779432,62.068000000000005,2.0,2.0,1.0,2.0,2.0,4.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.69266064661818,40.46,-1.0290000000000001,14.171600000000002,2.3086407533730107,1.1324555320336755,0.09999999999999996,0.09999999999999996,0.0,2.3086407533730107,1.1324555320336755,0.09999999999999996,0.09999999999999996,0.0,-0.08,3.9200000000000004,2.92,1.9199999999999995,2.8616
0,60.021129368000004,60.05200000000001,2.0,1.0,0.0,1.0,1.0,4.0,8.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.059948994465934,37.3,0.09089999999999993,13.309800000000001,2.355461885963821,0.9277309429819105,0.0,0.0,0.0,2.355461885963821,0.9277309429819105,0.0,0.0,0.0,-0.53,3.4699999999999998,0.8748582995951415,1.1560092559629747,0.7589395748987852
0,116.083729624,116.15999999999998,2.0,0.0,3.0,0.0,2.0,8.0,20.0,2.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.83902892936324,26.3,1.3496000000000001,31.540999999999983,5.437816924487368,2.9040302062452232,0.8032161629029313,0.8032161629029313,0.36023509022874206,5.437816924487368,2.9040302062452232,0.8032161629029313,0.8032161629029313,0.36023509022874206,-0.53,7.470000000000001,4.624559505409582,5.469999999999999,4.318182438176198
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,146.0579088,146.14200000000002,4.0,2.0,5.0,2.0,2.0,10.0,20.0,4.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.475473304292144,74.6,0.7160000000000002,33.73959999999999,5.539350896673833,3.0625686671503685,1.031284333575184,1.031284333575184,0.5524514503058253,5.539350896673833,3.0625686671503685,1.031284333575184,1.031284333575184,0.5524514503058253,-1.06,8.94,4.784806790484913,6.9399999999999995,4.277617270693512
0,109.98373858000001,109.945,4.0,0.0,0.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.60131360359243,80.25999999999999,-7.329999999999999,10.4746,4.857738033247041,2.0,0.0,0.0,0.0,4.041241452319316,0.6666666666666669,0.0,0.0,0.0,1.0648051948051949,15.691655747544361,5.206351914414014,159.83995938507246,11.670897420221893
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60.057514876,60.096000000000004,1.0,1.0,0.0,1.0,1.0,4.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.263369008818774,20.23,0.38710000000000006,17.354800000000004,3.0245638646895836,1.412899428126413,0.0,0.0,0.0,3.0245638646895836,1.412899428126413,0.0,0.0,0.0,-0.04,3.9600000000000004,1.297837837837838,1128.9599999999998,1.2848594594594596
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,46.041864812,46.069,1.0,1.0,0.0,1.0,1.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.89842689442217,20.23,-0.0014000000000000123,12.759800000000002,2.1543203766865053,1.0233345472033855,0.0,0.0,0.0,2.1543203766865053,1.0233345472033855,0.0,0.0,0.0,-0.04,2.9600000000000004,1.96,1.9600000000000033,1.9338666666666668
0,46.041864812,46.069,1.0,1.0,0.0,1.0,1.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.89842689442217,20.23,-0.0014000000000000123,12.759800000000002,2.1543203766865053,1.0233345472033855,0.0,0.0,0.0,2.1543203766865053,1.0233345472033855,0.0,0.0,0.0,-0.04,2.9600000000000004,1.96,1.9600000000000033,1.9338666666666668
0,115.063328528,115.13200000000002,3.0,2.0,1.0,2.0,2.0,8.0,17.0,3.0,0.0,0.8,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,47.69880636773457,49.33,-0.177,28.660499999999992,4.55413249871309,2.766882893228673,1.35840889612069,1.35840889612069,0.8953267200055975,4.55413249871309,2.766882893228673,1.35840889612069,1.35840889612069,0.8953267200055975,-0.5700000000000001,5.564589502018842,2.1320002271579725,0.9795771931582414,1.4829632602931302
